event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
ARRIVAL,2024-03-24 06:40:00,,2024-03-24 06:40:00,1,,,true,2,50401,2024-03-24 06:39:00,false,AUTOMATIC,, 4,33,false,502C19M624,false,EARLY,21381001,33,50401,true,UP,UP,ARRIVAL,50405,
ARRIVAL,,,2024-03-24 08:00:00,81,,,true,81,50423,2024-03-24 06:39:00,false,AUTOMATIC,IBX,,40,false,516J491B24,false,EARLY,53693903,40,50423,true,,,ARRIVAL,50401,
ARRIVAL,2024-03-24 06:40:00,,2024-03-24 06:40:00,1,,,false,1,00000,2024-03-24 06:39:00,false,AUTOMATIC,, 1,88,false,532B07M624,false,EARLY,21724000,88,53309,true,UP,UP,ARRIVAL,54103,
DEPARTURE,2024-03-24 06:38:00,,2024-03-24 06:38:00,0,,,false,2,00000,2024-03-24 06:38:00,false,AUTOMATIC,, 2,88,false,542B021624,false,ON TIME,21724000,88,53309,true,DOWN,DOWN,DEPARTURE,53307,H
DEPARTURE,2024-03-24 06:37:00,,2024-03-24 06:37:00,1,,,false,1,00000,2024-03-24 06:38:00,false,AUTOMATIC,, 1,30,false,879I48M624,false,LATE,22218000,30,87572,true,UP,UP,DEPARTURE,87568,
ARRIVAL,2024-03-24 06:40:00,,2024-03-24 06:39:30,0,,,true,1,52074,2024-03-24 06:39:00,false,AUTOMATIC,, 1,30,false,879I46M624,false,ON TIME,22218000,30,52074,true,UP,UP,ARRIVAL,87660,U
DEPARTURE,,,2024-03-24 06:38:30,0,,,true,1,87219,2024-03-24 06:38:00,false,AUTOMATIC,,14,88,false,875L11M624,false,ON TIME,24788005,88,87219,true,UP,UP,DEPARTURE,87230,S
DEPARTURE,2024-03-24 06:33:00,,2024-03-24 06:33:30,5,,,false,3,00000,2024-03-24 06:38:00,false,AUTOMATIC,,,33,false,502C17M624,false,LATE,21381001,33,50417,true,UP,UP,DEPARTURE,50423,
ARRIVAL,2024-03-24 06:39:00,,2024-03-24 06:39:00,0,,,true,1,52705,2024-03-24 06:39:00,false,AUTOMATIC,, 1,79,false,512B01M524,false,ON TIME,21936004,79,52705,true,UP,UP,ARRIVAL,52707,
DEPARTURE,,,2024-03-24 07:57:30,79,,,true,1,43211,2024-03-24 06:38:00,false,AUTOMATIC,IC0, 1,09,false,436Y511B24,false,EARLY,54606571,09,43211,true,UP,UP,DEPARTURE,43222,1
DEPARTURE,2024-03-24 06:45:00,,2024-03-24 06:45:00,7,,,true,1,57412,2024-03-24 06:38:00,false,AUTOMATIC,,,28,false,575B02M624,false,EARLY,22150007,28,57412,true,DOWN,DOWN,DEPARTURE,57406,S
ARRIVAL,2024-03-24 06:47:00,,2024-03-24 06:47:30,6,,,true,15,57403,2024-03-24 06:41:00,false,AUTOMATIC,, 3,28,false,575B02M624,false,EARLY,22150007,28,57403,true,UP,UP,ARRIVAL,57406,
DEPARTURE,2024-03-24 06:38:00,,2024-03-24 06:38:30,0,,,false,3,00000,2024-03-24 06:38:00,false,AUTOMATIC,, 1,56,false,122I07M624,false,ON TIME,11798001,56,14003,true,UP,UP,DEPARTURE,14006,S
ARRIVAL,,,2024-03-24 06:38:00,2,,,true,1,52226,2024-03-24 06:40:00,false,AUTOMATIC,,,21,false,521B16M624,false,LATE,21911000,21,52226,true,,,ARRIVAL,52203,
ARRIVAL,2024-03-24 06:40:00,,2024-03-24 06:40:30,0,,,true,8,87131,2024-03-24 06:40:00,false,AUTOMATIC,, 4,84,false,875H13M624,false,ON TIME,24676004,84,87131,true,UP,UP,ARRIVAL,87119,
DEPARTURE,2024-03-24 06:39:00,,2024-03-24 06:39:30,1,,,false,2,00000,2024-03-24 06:38:00,false,AUTOMATIC,, 3,84,false,872K05M624,false,EARLY,24671405,84,87271,true,DOWN,DOWN,DEPARTURE,87169,S
ARRIVAL,2024-03-24 06:40:00,,2024-03-24 06:40:00,0,,,false,1,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 1,84,false,862F10M624,false,ON TIME,24673605,84,86023,true,UP,UP,ARRIVAL,86022,
DEPARTURE,2024-03-24 06:38:00,,2024-03-24 06:38:30,0,,,false,3,00000,2024-03-24 06:38:00,false,AUTOMATIC,, 1,88,false,871C97M624,false,ON TIME,24748000,88,87933,true,UP,UP,DEPARTURE,87931,
ARRIVAL,2024-03-24 06:40:00,,2024-03-24 06:40:00,0,,,true,2,86313,2024-03-24 06:40:00,false,AUTOMATIC,, 1,84,false,862E12M624,false,ON TIME,24631104,84,86313,true,UP,UP,ARRIVAL,86321,
DEPARTURE,,,2024-03-24 06:42:00,3,,,true,8,88711,2024-03-24 06:39:00,false,AUTOMATIC,,,80,false,891U481624,false,EARLY,24604004,80,88711,true,UP,UP,DEPARTURE,88466,
DEPARTURE,,,2024-03-24 08:00:00,81,,,true,4,50423,2024-03-24 06:39:00,false,AUTOMATIC,IBX, 2,40,false,516J491B24,false,EARLY,53693903,40,50423,true,DOWN,DOWN,DEPARTURE,50401,M
DEPARTURE,,,2024-03-24 06:38:00,0,,,true,3,73663,2024-03-24 06:38:00,false,AUTOMATIC,, 2,33,false,745P161624,false,ON TIME,21381008,33,73663,true,UP,UP,DEPARTURE,73253,
ARRIVAL,,,2024-03-24 06:35:00,5,,,true,1,87704,2024-03-24 06:40:00,false,AUTOMATIC,,,88,false,871U09M624,false,LATE,24969000,88,87704,true,,,ARRIVAL,87701,
DEPARTURE,2024-03-24 06:45:00,,2024-03-24 06:45:00,6,,,true,2,88477,2024-03-24 06:39:00,false,AUTOMATIC,, 2,80,false,885L541624,false,EARLY,24604004,80,88477,true,UP,UP,DEPARTURE,88476,F
DEPARTURE,,,2024-03-24 06:43:30,5,,,false,5,00000,2024-03-24 06:38:00,false,AUTOMATIC,, 2,88,false,875T99M624,false,EARLY,24788005,88,87622,true,DOWN,DOWN,DEPARTURE,87625,
ARRIVAL,2024-03-24 06:38:00,,2024-03-24 06:38:00,1,,,true,1,87568,2024-03-24 06:39:00,false,AUTOMATIC,, 4,30,false,879I48M624,false,LATE,22218000,30,87568,true,UP,UP,ARRIVAL,87566,
DEPARTURE,2024-03-24 06:39:00,,2024-03-24 06:39:00,0,,,true,7,47412,2024-03-24 06:39:00,false,AUTOMATIC,, 2,21,false,471B07M624,false,ON TIME,21911000,21,47412,true,UP,UP,DEPARTURE,47611,U
DEPARTURE,,,2024-03-24 06:37:30,2,,,true,2,87801,2024-03-24 06:39:00,false,AUTOMATIC,, 3,88,false,879T88M524,false,LATE,22721000,88,87801,true,UP,UP,DEPARTURE,87704,S
ARRIVAL,2024-03-24 06:40:00,,2024-03-24 06:40:30,0,,,false,1,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 1,88,false,872B081624,false,ON TIME,24782000,88,87635,true,DOWN,DOWN,ARRIVAL,87637,S
DEPARTURE,2024-03-24 06:39:00,,2024-03-24 06:39:00,0,,,true,1,52084,2024-03-24 06:39:00,false,AUTOMATIC,, 6,30,false,529I49M624,false,ON TIME,22215003,30,52084,true,DOWN,DOWN,DEPARTURE,52088,D
ARRIVAL,2024-03-24 06:40:00,,2024-03-24 06:39:30,0,,,true,1,51011,2024-03-24 06:39:00,false,AUTOMATIC,, 1,79,false,512B05M624,false,ON TIME,21936004,79,51011,true,UP,UP,ARRIVAL,51013,
ARRIVAL,2024-03-24 06:36:00,,2024-03-24 06:36:00,4,,,true,1,50423,2024-03-24 06:40:00,false,AUTOMATIC,, 1,33,false,502C17M624,false,LATE,21381001,33,50423,true,UP,UP,ARRIVAL,50431,
DEPARTURE,,,2024-03-24 06:38:00,0,,,false,2,00000,2024-03-24 06:38:00,false,AUTOMATIC,, 1,84,false,865E081524,false,ON TIME,24676004,84,86218,true,UP,UP,DEPARTURE,86215,
ARRIVAL,2024-03-24 06:40:00,,2024-03-24 06:40:00,0,,,true,,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 1,84,true,865E081524,false,ON TIME,24676004,84,86215,true,UP,UP,DESTINATION,,
DEPARTURE,2024-03-24 06:39:00,,2024-03-24 06:39:00,1,,,true,3,87980,2024-03-24 06:38:00,false,AUTOMATIC,, 2,88,false,872H951624,false,EARLY,24744000,88,87980,true,DOWN,DOWN,DEPARTURE,88103,H
ARRIVAL,2024-03-24 07:25:00,,2024-03-24 07:25:00,45,,,true,,47221,2024-03-24 06:40:00,false,AUTOMATIC,, 4,88,true,475C11MA24,false,EARLY,21788001,88,47221,true,UP,UP,DESTINATION,,
DEPARTURE,,,2024-03-24 07:58:30,79,,,false,8,00000,2024-03-24 06:39:00,false,AUTOMATIC,IC0,,09,false,436Y511B24,false,EARLY,54606571,09,43222,true,UP,UP,DEPARTURE,43308,
ARRIVAL,2024-03-24 06:41:00,,2024-03-24 06:41:00,1,,,true,1,51301,2024-03-24 06:40:00,false,AUTOMATIC,, 1,79,false,512B03M624,false,EARLY,21936004,79,51301,true,UP,UP,ARRIVAL,51305,
DEPARTURE,2024-03-24 06:38:00,,2024-03-24 06:38:30,0,,,true,6,51130,2024-03-24 06:38:00,false,AUTOMATIC,, 1,79,false,512D99M624,false,ON TIME,24936004,79,51130,true,UP,UP,DEPARTURE,51203,U
DEPARTURE,2024-03-24 06:39:00,,2024-03-24 06:39:00,0,,,true,1,54238,2024-03-24 06:39:00,false,AUTOMATIC,, 8,88,false,541R401624,false,ON TIME,21725000,88,54238,true,DOWN,DOWN,DEPARTURE,54202,2
ARRIVAL,2024-03-24 06:43:00,,2024-03-24 06:41:00,0,,,true,,87212,2024-03-24 06:41:00,false,AUTOMATIC,, 1,84,true,872D06M624,false,ON TIME,24673205,84,87212,true,UP,UP,DESTINATION,,
DEPARTURE,2024-03-24 06:39:00,,2024-03-24 06:39:00,0,,,true,2,70261,2024-03-24 06:39:00,false,AUTOMATIC,, 2,29,false,702K90M624,false,ON TIME,22209000,29,70261,true,UP,UP,DEPARTURE,70265,S
ARRIVAL,2024-03-24 06:41:00,,2024-03-24 06:40:30,0,,,false,1,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 1,88,false,872S81M624,false,ON TIME,24744000,88,87994,true,UP,UP,ARRIVAL,87991,
DEPARTURE,,,2024-03-24 08:32:00,113,,,true,8,59002,2024-03-24 06:39:00,false,AUTOMATIC,IAX, 1,09,false,596Y751C24,false,EARLY,54606571,09,59002,true,DOWN,DOWN,DEPARTURE,56605,F
DEPARTURE,,,2024-03-24 06:39:30,0,,,false,3,00000,2024-03-24 06:39:00,false,AUTOMATIC,,,88,false,879R90M524,false,ON TIME,22729000,88,87626,true,UP,UP,DEPARTURE,87603,
DEPARTURE,,,2024-03-24 08:00:30,81,,,false,8,00000,2024-03-24 06:39:00,false,AUTOMATIC,I9Y,,42,false,886Z081A24,false,EARLY,53693803,42,88740,true,DOWN,DOWN,DEPARTURE,88801,
DEPARTURE,2024-03-24 06:38:00,,2024-03-24 06:38:00,1,,,false,1,00000,2024-03-24 06:39:00,false,AUTOMATIC,, 2,84,false,872O05M624,false,LATE,24671505,84,87137,true,DOWN,DOWN,DEPARTURE,87135,
ARRIVAL,,,2024-03-24 06:44:00,4,,,true,4,51815,2024-03-24 06:40:00,false,AUTOMATIC,,,21,false,521B14M624,false,EARLY,21911000,21,51815,true,,,ARRIVAL,51722,
DEPARTURE,,,2024-03-24 06:35:00,4,,,true,2,87704,2024-03-24 06:39:00,false,AUTOMATIC,, 3,88,false,871U09M624,false,LATE,24969000,88,87704,true,UP,UP,DEPARTURE,87701,
ARRIVAL,2024-03-24 06:41:00,,2024-03-24 06:41:00,1,,,false,1,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 1,21,false,502K01M624,false,EARLY,21943001,21,50327,true,UP,UP,ARRIVAL,50251,
ARRIVAL,2024-03-24 06:41:00,,2024-03-24 06:41:00,0,,,true,1,87931,2024-03-24 06:41:00,false,AUTOMATIC,, 1,88,false,871C97M624,false,ON TIME,24748000,88,87931,true,UP,UP,ARRIVAL,87920,
ARRIVAL,2024-03-24 06:41:00,,2024-03-24 06:41:00,1,,,true,2,89004,2024-03-24 06:40:00,false,AUTOMATIC,, 1,88,false,899P08M624,false,EARLY,22761000,88,89004,true,UP,UP,ARRIVAL,89002,
ARRIVAL,2024-03-24 06:35:00,,2024-03-24 06:35:00,6,,,true,1,73778,2024-03-24 06:41:00,false,AUTOMATIC,, 1,33,false,739H101624,false,LATE,21381001,33,73778,true,DOWN,DOWN,ARRIVAL,73777,
ARRIVAL,2024-03-24 06:32:00,,2024-03-24 06:31:30,10,,,false,1,00000,2024-03-24 06:41:00,false,AUTOMATIC,, 1,88,false,532V09M624,false,LATE,21723000,88,53501,true,UP,UP,ARRIVAL,53801,
DEPARTURE,,,2024-03-24 06:41:00,2,,,true,1,73775,2024-03-24 06:39:00,false,AUTOMATIC,,,33,false,743Y071624,false,EARLY,21381008,33,73775,true,UP,UP,DEPARTURE,73770,U
ARRIVAL,2024-03-24 06:42:00,,2024-03-24 06:42:00,2,,,true,,73770,2024-03-24 06:40:00,false,AUTOMATIC,, 2,33,true,743Y071624,false,EARLY,21381008,33,73770,true,UP,UP,DESTINATION,,
ARRIVAL,2024-03-24 06:42:00,,2024-03-24 06:41:30,1,,,true,2,87169,2024-03-24 06:40:00,false,AUTOMATIC,, 4,84,false,872K05M624,false,EARLY,24671405,84,87169,true,DOWN,DOWN,ARRIVAL,87163,
ARRIVAL,2024-03-24 06:41:00,,2024-03-24 06:40:30,0,,,false,1,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 1,80,false,882U54M624,false,ON TIME,24650005,80,88419,true,UP,UP,ARRIVAL,88420,
ARRIVAL,2024-03-24 06:40:00,,2024-03-24 06:40:00,0,,,false,1,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 2,88,false,542B021624,false,ON TIME,21724000,88,53307,true,DOWN,DOWN,ARRIVAL,53305,
DEPARTURE,2024-03-24 06:39:00,,2024-03-24 06:39:30,0,,,true,2,52226,2024-03-24 06:39:00,false,AUTOMATIC,, 8,33,false,522W04M624,false,ON TIME,21381001,33,52226,true,DOWN,DOWN,DEPARTURE,50438,E
DEPARTURE,,,2024-03-24 06:43:00,3,,,true,2,52203,2024-03-24 06:40:00,false,AUTOMATIC,,,21,false,471B03M624,false,EARLY,21911000,21,52203,true,UP,UP,DEPARTURE,52226,T
DEPARTURE,,,2024-03-24 06:44:00,5,,,true,3,51815,2024-03-24 06:39:00,false,AUTOMATIC,, 2,21,false,521B14M624,false,EARLY,21911000,21,51815,true,DOWN,DOWN,DEPARTURE,51722,D
DEPARTURE,,,2024-03-24 06:40:00,0,,,false,2,00000,2024-03-24 06:40:00,false,AUTOMATIC,,,79,false,522B00M624,false,ON TIME,21936004,79,52707,true,DOWN,DOWN,DEPARTURE,52705,
ARRIVAL,2024-03-24 06:41:00,,2024-03-24 06:40:30,0,,,false,1,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 2,30,false,529I49M624,false,ON TIME,22215003,30,52088,true,DOWN,DOWN,ARRIVAL,52090,
DEPARTURE,2024-03-24 06:40:00,,2024-03-24 06:40:00,1,,,true,1,52051,2024-03-24 06:39:00,false,AUTOMATIC,, 2,30,false,529A06M624,false,EARLY,22215003,30,52051,true,DOWN,DOWN,DEPARTURE,52049,D
DEPARTURE,2024-03-24 06:43:00,,2024-03-24 06:43:00,5,,,true,5,87228,2024-03-24 06:38:00,false,AUTOMATIC,,,84,false,875O091624,false,EARLY,24676004,84,87228,true,UP,UP,DEPARTURE,87221,
DEPARTURE,2024-03-24 06:49:00,,2024-03-24 06:49:00,9,,,false,2,00000,2024-03-24 06:40:00,false,AUTOMATIC,,,84,false,875O091624,false,EARLY,24676004,84,87221,true,UP,UP,DEPARTURE,87217,W
ARRIVAL,,,,0,,,false,,,2024-03-24 06:41:00,false,AUTOMATIC,,,84,false,875O091624,true,OFF ROUTE,24676004,84,87228,,,,ARRIVAL,,
DEPARTURE,2024-03-24 06:38:00,,2024-03-24 06:38:00,2,,,true,3,87920,2024-03-24 06:40:00,false,AUTOMATIC,, 3,88,false,871A90M524,false,LATE,24747000,88,87920,true,DOWN,DOWN,DEPARTURE,87927,B
DEPARTURE,2024-03-24 06:39:00,,2024-03-24 06:39:30,0,,,true,5,63201,2024-03-24 06:39:00,false,AUTOMATIC,, 1,88,false,629M03M524,false,ON TIME,22720000,88,63201,true,UP,UP,DEPARTURE,63208,S
DEPARTURE,2024-03-24 06:40:00,,2024-03-24 06:40:00,1,,,true,3,89331,2024-03-24 06:39:00,false,AUTOMATIC,, 2,80,false,892T11M624,false,EARLY,24608006,80,89331,true,DOWN,DOWN,DEPARTURE,89329,
ARRIVAL,,,2024-03-24 06:47:30,6,,,true,6,87613,2024-03-24 06:41:00,false,AUTOMATIC,,,88,false,875J081624,false,EARLY,24788005,88,87613,true,,,ARRIVAL,87631,
DEPARTURE,,,2024-03-24 06:38:00,2,,,true,2,52226,2024-03-24 06:40:00,false,AUTOMATIC,,12,21,false,521B16M624,false,LATE,21911000,21,52226,true,DOWN,DOWN,DEPARTURE,52203,T
DEPARTURE,2024-03-24 06:38:00,,2024-03-24 06:38:00,2,,,false,1,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 4,88,false,639M02M624,false,LATE,22720000,88,63551,true,DOWN,DOWN,DEPARTURE,63547,S
ARRIVAL,2024-03-24 06:44:00,,2024-03-24 06:44:00,3,,,true,4,87651,2024-03-24 06:41:00,false,AUTOMATIC,, 4,88,false,875B091624,false,EARLY,24788005,88,87651,true,DOWN,DOWN,ARRIVAL,87652,
DEPARTURE,2024-03-24 06:40:00,,2024-03-24 06:40:30,0,,,true,2,52074,2024-03-24 06:40:00,false,AUTOMATIC,, 1,30,false,879I46M624,false,ON TIME,22218000,30,52074,true,UP,UP,DEPARTURE,87660,U
DEPARTURE,2024-03-24 06:40:00,,2024-03-24 06:40:00,1,,,true,4,47221,2024-03-24 06:39:00,false,AUTOMATIC,, 1,88,false,471C09M624,false,EARLY,21725000,88,47221,true,UP,UP,DEPARTURE,47250,U
ARRIVAL,2024-03-24 06:40:00,,2024-03-24 06:39:30,2,,,true,1,87135,2024-03-24 06:41:00,false,AUTOMATIC,, 1,84,false,872O05M624,false,LATE,24671505,84,87135,true,DOWN,DOWN,ARRIVAL,87133,
DEPARTURE,2024-03-24 06:40:00,,2024-03-24 06:40:00,1,,,true,3,87201,2024-03-24 06:39:00,false,AUTOMATIC,, 2,80,false,872L041624,false,EARLY,24604004,80,87201,true,DOWN,DOWN,DEPARTURE,87204,A
DEPARTURE,2024-03-24 06:39:00,,2024-03-24 06:39:00,1,,,true,1,87568,2024-03-24 06:40:00,false,AUTOMATIC,, 4,30,false,879I48M624,false,LATE,22218000,30,87568,true,UP,UP,DEPARTURE,87566,
DEPARTURE,2024-03-24 06:39:00,,2024-03-24 06:39:30,1,,,true,2,52705,2024-03-24 06:40:00,false,AUTOMATIC,, 1,79,false,512B01M524,false,LATE,21936004,79,52705,true,UP,UP,DEPARTURE,52707,U
ARRIVAL,2024-03-24 06:41:00,,2024-03-24 06:41:00,2,,,true,1,74023,2024-03-24 06:43:00,false,AUTOMATIC,, 2,25,false,742P11M624,false,LATE,25506005,25,74023,true,UP,UP,ARRIVAL,74005,U
ARRIVAL,,,2024-03-24 06:37:00,4,,,true,1,87701,2024-03-24 06:41:00,false,AUTOMATIC,,,88,false,871U09M624,false,LATE,24969000,88,87701,true,,,ARRIVAL,87700,
ARRIVAL,2024-03-24 06:42:00,,2024-03-24 06:41:30,0,,,false,1,00000,2024-03-24 06:41:00,false,AUTOMATIC,, 2,30,false,529A06M624,false,ON TIME,22215003,30,52049,true,DOWN,DOWN,ARRIVAL,87660,
ARRIVAL,,,2024-03-24 06:45:00,4,,,true,4,52226,2024-03-24 06:41:00,false,AUTOMATIC,,,21,false,471B03M624,false,EARLY,21911000,21,52226,true,,,ARRIVAL,52701,
DEPARTURE,,,2024-03-24 06:40:00,0,,,true,3,87080,2024-03-24 06:40:00,false,AUTOMATIC,,,84,false,872P091624,false,ON TIME,24621204,84,87080,true,DOWN,DOWN,DEPARTURE,87055,
DEPARTURE,2024-03-24 06:40:00,,2024-03-24 06:40:30,0,,,false,2,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 1,88,false,532B07M624,false,ON TIME,21724000,88,53309,true,UP,UP,DEPARTURE,54103,H
ARRIVAL,,,,0,,,false,,,2024-03-24 06:41:00,false,AUTOMATIC,,,88,false,532B07M624,true,OFF ROUTE,21724000,88,54101,,,,ARRIVAL,,
ARRIVAL,2024-03-24 06:41:00,,2024-03-24 06:41:00,0,,,false,1,00000,2024-03-24 06:41:00,false,AUTOMATIC,, 1,80,false,892W14M624,false,ON TIME,24605004,80,89321,true,UP,UP,ARRIVAL,89323,
ARRIVAL,,,2024-03-24 06:39:30,2,,,true,1,87222,2024-03-24 06:41:00,false,AUTOMATIC,,,88,false,871D10M624,false,LATE,24969000,88,87222,true,,,ARRIVAL,87616,
DEPARTURE,2024-03-24 06:40:00,,2024-03-24 06:40:00,0,,,true,4,87219,2024-03-24 06:40:00,false,AUTOMATIC,,15,88,false,871A92M624,false,ON TIME,24747000,88,87219,true,DOWN,DOWN,DEPARTURE,87222,S
DEPARTURE,,,2024-03-24 06:47:00,6,,,true,4,88476,2024-03-24 06:41:00,false,AUTOMATIC,,,80,false,885L541624,false,EARLY,24604004,80,88476,true,UP,UP,DEPARTURE,88471,C
DEPARTURE,2024-03-24 06:40:00,,2024-03-24 06:40:00,0,,,true,15,87639,2024-03-24 06:40:00,false,AUTOMATIC,,,88,false,875M15M624,false,ON TIME,24788005,88,87639,true,UP,UP,DEPARTURE,87637,S
DEPARTURE,2024-03-24 06:41:00,,2024-03-24 06:41:00,1,,,true,3,88254,2024-03-24 06:40:00,false,AUTOMATIC,, 3,88,false,881G231624,false,EARLY,24743000,88,88254,true,UP,UP,DEPARTURE,88252,
ARRIVAL,2024-03-24 06:41:00,,2024-03-24 06:41:00,0,,,false,1,00000,2024-03-24 06:41:00,false,AUTOMATIC,, 1,56,false,122I07M624,false,ON TIME,11798001,56,14006,true,UP,UP,ARRIVAL,14008,
DEPARTURE,,,2024-03-24 06:37:00,3,,,true,1,87701,2024-03-24 06:40:00,false,AUTOMATIC,, 4,88,false,871U09M624,false,LATE,24969000,88,87701,true,UP,UP,DEPARTURE,87700,S
DEPARTURE,2024-03-24 06:45:00,,2024-03-24 06:45:00,5,,,true,2,54208,2024-03-24 06:40:00,false,AUTOMATIC,,,88,false,543P05M524,false,EARLY,22788002,88,54208,true,UP,UP,DEPARTURE,54210,R
DEPARTURE,,,2024-03-24 06:40:00,1,,,true,5,52203,2024-03-24 06:41:00,false,AUTOMATIC,,,21,false,521B16M624,false,LATE,21911000,21,52203,true,DOWN,DOWN,DEPARTURE,51937,D
DEPARTURE,2024-03-24 06:40:00,,2024-03-24 06:40:30,0,,,false,3,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 1,84,false,862F10M624,false,ON TIME,24673605,84,86023,true,UP,UP,DEPARTURE,86022,S
DEPARTURE,2024-03-24 06:35:00,,2024-03-24 06:35:00,5,,,true,2,73253,2024-03-24 06:40:00,false,AUTOMATIC,, 2,25,false,743P111624,false,LATE,25506005,25,73253,true,UP,UP,DEPARTURE,73251,M
ARRIVAL,2024-03-24 06:37:00,,2024-03-24 06:37:00,4,,,true,3,73251,2024-03-24 06:41:00,false,AUTOMATIC,, 2,25,false,743P111624,false,LATE,25506005,25,73251,true,UP,UP,ARRIVAL,73253,M
DEPARTURE,2024-03-24 06:41:00,,2024-03-24 06:41:00,1,,,true,2,54238,2024-03-24 06:40:00,false,AUTOMATIC,, 1,88,false,542K99M624,false,EARLY,21788001,88,54238,true,UP,UP,DEPARTURE,54291,M
ARRIVAL,2024-03-24 06:43:00,,2024-03-24 06:43:00,1,,,true,,54238,2024-03-24 06:42:00,false,AUTOMATIC,, 8,88,true,545V01M624,false,EARLY,21788001,88,54238,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,2024-03-24 06:37:00,,2024-03-24 06:37:00,4,,,true,2,50423,2024-03-24 06:41:00,false,AUTOMATIC,, 1,33,false,502C17M624,false,LATE,21381001,33,50423,true,UP,UP,DEPARTURE,50431,M
DEPARTURE,2024-03-24 06:41:00,,2024-03-24 06:41:30,0,,,true,4,51301,2024-03-24 06:41:00,false,AUTOMATIC,, 1,79,false,512B03M624,false,ON TIME,21936004,79,51301,true,UP,UP,DEPARTURE,51305,U
DEPARTURE,,,2024-03-24 06:40:30,1,,,true,1,87203,2024-03-24 06:41:00,false,AUTOMATIC,, 4,88,false,875L11M624,false,LATE,24788005,88,87203,true,UP,UP,DEPARTURE,87199,
DEPARTURE,,,2024-03-24 06:39:00,2,,,false,1,00000,2024-03-24 06:41:00,false,AUTOMATIC,,,88,false,639M02M624,false,LATE,22720000,88,63547,true,DOWN,DOWN,DEPARTURE,63449,S
ARRIVAL,2024-03-24 06:43:00,,2024-03-24 06:42:30,0,,,true,1,88103,2024-03-24 06:42:00,false,AUTOMATIC,, 3,88,false,872H951624,false,ON TIME,24744000,88,88103,true,DOWN,DOWN,ARRIVAL,87991,
DEPARTURE,2024-03-24 06:45:00,,2024-03-24 06:45:00,5,,,true,2,87621,2024-03-24 06:40:00,false,AUTOMATIC,, 2,88,false,875F07M624,false,EARLY,24788005,88,87621,true,DOWN,DOWN,DEPARTURE,87630,
DEPARTURE,,,2024-03-24 06:39:30,2,,,true,2,87222,2024-03-24 06:41:00,false,AUTOMATIC,, 1,88,false,871D10M624,false,LATE,24969000,88,87222,true,DOWN,DOWN,DEPARTURE,87616,S
DEPARTURE,2024-03-24 06:41:00,,2024-03-24 06:41:00,0,,,true,3,50328,2024-03-24 06:41:00,false,AUTOMATIC,, 5,33,false,502W25M624,false,ON TIME,21381001,33,50328,true,UP,UP,DEPARTURE,50331,E
DEPARTURE,2024-03-24 06:41:00,,2024-03-24 06:41:30,0,,,true,2,87222,2024-03-24 06:41:00,false,AUTOMATIC,, 2,88,false,872B05M624,false,ON TIME,24782000,88,87222,true,UP,UP,DEPARTURE,87220,S
DEPARTURE,,,,0,,,false,,,2024-03-24 06:41:00,false,AUTOMATIC,,,88,false,541R401624,true,OFF ROUTE,21725000,88,54209,,,,DEPARTURE,,
ARRIVAL,2024-03-24 06:42:00,,2024-03-24 06:42:00,0,,,true,1,54103,2024-03-24 06:42:00,false,AUTOMATIC,, 2,88,false,532B07M624,false,ON TIME,21724000,88,54103,true,UP,UP,ARRIVAL,54202,
ARRIVAL,,,2024-03-24 06:57:30,15,,,true,15,88464,2024-03-24 06:42:00,false,AUTOMATIC,,,80,false,885N30M624,false,EARLY,24657005,80,88464,true,,,ARRIVAL,88436,
DEPARTURE,2024-03-24 06:41:00,,2024-03-24 06:41:00,1,,,false,2,00000,2024-03-24 06:40:00,false,AUTOMATIC,, 1,88,false,872B081624,false,EARLY,24782000,88,87635,true,DOWN,DOWN,DEPARTURE,87637,S
DEPARTURE,2024-03-24 06:41:00,,2024-03-24 06:41:00,0,,,false,1,00000,2024-03-24 06:41:00,false,AUTOMATIC,, 2,30,false,529I49M624,false,ON TIME,22215003,30,52088,true,DOWN,DOWN,DEPARTURE,52090,
DEPARTURE,2024-03-24 06:41:00,,2024-03-24 06:42:00,1,,,true,2,87052,2024-03-24 06:41:00,false,AUTOMATIC,, 8,25,false,741O56M624,false,EARLY,25521007,25,87052,true,DOWN,DOWN,DEPARTURE,87080,D
